,name,post,profile,sentiment
144,Moises Amaya,""" You have to master a new skill but you're avoiding it because you know that you'll be bad at it when you first do it... when you try something new, you are always a fool. unless you're willing  to be a fool, you cannot learn something new."" - Dr. Jordan B Peterson #newskills #pythonprogramming #workhard #successmindset #mastersprogram ",https://www.linkedin.com/in/moi3003,-0.9481
145,Merkle,Happy #NationalLoveYourPetDay! Paw through these pics of our Merkle fur family 👉🐹🐶🐈,https://www.linkedin.com/company/merkle/,0.6114
146,El Pais,El Gobierno portugués diseña un plan que revolucionan la política de la vivienda: incluye el alquiler forzoso de los inmuebles vacíos y un techo máximo de los precios para los alquileres. Y prohibirá nuevos pisos turísticos en todo el país ,https://www.linkedin.com/in/ahernandez,0.0
147,Adevinta,"This Thursday, throughout our 4 main hubs, Adevintans will be participating in #AdevintaAWS GameDay. Want to know more? Find out below 👇",https://www.linkedin.com/company/adevinta/,0.0772
148,nucleoo ,"Are you a person with your feet on the ground but looking at the clouds? At Nucleoo we‘re looking for our next Cloud Engineer to grow our top-tier tech team.We believe in the power of the Cloud to boost businesses and that’s why we need you to accelerate one of our biggest international client’s projects. Are you up for the challenge?🚀 Key technologies requirements: Managing cloud infrastructure (AWS, Azure or GCP), Terraform, Docker/Docker Compose, Console/bash/sh commands, experience with load testing software (JMeter, etc.), AWS and Kubernetes Start creating an impact on the world and join us 👇https://lnkd.in/djBTUMBb#hiring #IT #CloudEngineer --------¿Eres una persona con los pies en la tierra que mira hacia las nubes? En Nucleoo estamos buscando a nuestro próximo Cloud Engineer para hacer crecer nuestro equipo tecnológico de primer nivel.Creemos en el poder de la Nube para impulsar los negocios y por eso te necesitamos para acelerar uno de los proyectos de nuestro mayor cliente internacional ¿Estás preparado para el reto?🚀 Requisitos tecnológicos clave: Gestión de infraestructura en la nube (AWS, Azure o GCP), Terraform, Docker /Docker Compose, comandos Console/bash/sh, experiencia en load testing software (JMeter, etc.), AWS y Kubernetes. Empieza a crear un impacto real en el mundo y únete a nosotros!https://lnkd.in/djBTUMBb",https://www.linkedin.com/company/nucleoo/,0.886
149,hashtag#data,"Hello Recruiters and Hiring Managers,I am excited to announce that I am actively seeking new opportunities as a Data Engineer/Data Analyst/Business Analyst. As an experienced professional in this field, I am passionate about leveraging data to drive business value and growth.With a strong foundation in data modelling, ETL processes, data analysis, and data visualization, I am confident in my ability to build and optimize data systems to support critical business functions. I have experience working with a range of technologies, including SQL, Python, and cloud-based platforms, and I am committed to staying up-to-date with emerging trends and tools in the data field.In my previous roles, I’ve worked in the telecom industry transforming raw data into meaningful insights for business critical decisions. If you know of any opportunities that may be a good fit for my skills and experience, please do not hesitate to reach out. I am open to new opportunities both in the UK and beyond and am excited to connect with companies and teams that are as passionate about data as I am.My profile has all the information, please skim it through. For detailed discussion, please contact me at my email: alimalik1397@gmail.com or mobile: + 44 7535 897433#recruiters #uk #data #dataanalysis #dataengineering #businessanalytics",https://www.linkedin.com/feed/hashtag/data,0.993
150,Jan-Lütje Thoden,"➡️  3 Gründe Airpods zu tragen, auch wenn sie nicht aufgeladen sindApple ist ein Lifestyle, dem jeder gute Startup Gründer angehört.Aber warum sollten wir immer Airpods tragen?Es geht nicht um ihre Audioqualität, Calls oder Ladelaufzeit.Es geht darum Statements abzugeben: 1. Ich bin wichtiger als du.Du willst mit mir reden? Mir egal! Ich arbeite an etwas wichtigem und DU bist nicht wichtig genug um mich zu stören - Pech gehabt!Gut, ich bin jetzt nicht im Call sondern höre Cardi B. Und gut, ich bin auch nicht in Agicap sondern plane meine nächsten Gym Session in Excel. Aber zumindest solltest du SPÜREN, was ich von dir halte - und merken, dass du meine Zeit nicht wert bist.2. Ich arbeite IMMER“Der ist bestimmt im Call”, denken sie.Und das sollen sie auch.Es geht im Arbeitsleben nicht darum was du leistest - es geht um RESPEKT!Und Respekt bekommt man dafür, dass man Vollgas gibt.Bzw: Dass es so aussieht, dass man Vollgas gibt.Bzw: Dass man es so aussehen lässt, dass man Vollgas gibt.Die Realität ist immer subjektiv - und busy zu wirken ist essentiell fürs Personal Branding.Was sollen denn sonst die anderen Leute aus Berlin Mitte denken?(Tipp: Wenn jemand fragt, wie es dir geht, antworte mit: ""Busy."")3. Apple Gang“Apple ist Mainstream” sagen sie. Falsch! Wir Apple-User sind quasi wie Neo & Morpheus, die gegen die Matrix kämpfen. Wir sind die Wiedergeburt von Steve Jobs, die die Welt voranbringt.Napoleon und Kolumbus würden heute auch AirPods tragen, 100%!Du musst wissen: Wir sind Pioniere. Und schlau. Und haben Kohle.Aber Mainstream sind wir definitiv NICHT!Bonus Tipp:Auch wenn du wirklich mit jemandem im Call bist, der dich nicht sieht, solltest du kurz droppen dass du Airpods trägst.Beispiele:""Warte ich mach mal kurz die AIRPODS rein.""""MAN, das Bluetooth von meinen AIRPODS spackt schon wieder rum.""""Ich wechsel mal kurz von den AIRPODS auf mein BOSE Headset.""Ich hoffe ich konnte euch mit diesen Tipps mal wieder helfen, wie ihr euch als Gründer fühlt wie Elon Musk, ohne so hart dafür arbeiten zu müssen.Und denkt immer daran: AirPods gehören ins Ohr, und nicht in den Auflade-Case!➡️ Was hab ich vergessen, weshalb sollte man IMMER Airpods tragen?",https://www.linkedin.com/in/robertschulz7,-0.9825
151,Alicia Portillo Aceituno,"Por una jubilación anticipada a los 60 años en profesiones sanitarias y sociosanitarias. ""Hay que tener en cuenta las características del trabajo de los profesionales sanitarios, con un gran desgaste físico y psíquico, la exposición a riesgos biológicos y químicos, duras condiciones laborales (turnos rotatorios; noches, domingos y festivos, etc.), una carga permanente de estrés y una alta responsabilidad. A esto se suma que los profesionales sanitarios precisan de una pericia y habilidades específicas, así como de un estado de permanente alerta y vigilancia, que se ven afectados por el paso del tiempo"". Los motivos y la petición a firmar, apoyada por el Colegio Profesional de Fisioterapeutas de la Comunidad de Madrid, aquí:https://lnkd.in/ehv6v9dT",https://www.linkedin.com/in/sonia-fominaya,0.0
152,Ironhack Spain,"Esta semana celebramos el #DíaDeInternetSeguro y no hay mejor día para recordarnos que vamos por buen camino hacia este objetivo, ¡formando a los mejores expertos en #ciberseguridad del futuro! #Ironhackers de todo el mundo que están poniendo a trabajar sus increíbles habilidades, ¡haciendo de Internet un lugar más seguro!🥷🏼El Bootcamp de #Ciberseguridad de Ironhack tiene todo lo que necesitas para prepararte para la vida de un ciberprofesional. Desde actividades de la vida real que involucran hacks hasta todo el conocimiento previo que pueda necesitar, estamos listos para mejorar sus habilidades.Los entornos seguros van a estar de moda este año: ¿te apuntas? Aplica ahora aquí 👉 https://lnkd.in/dCfJCzhS",https://www.linkedin.com/company/ironhack-spain/,-0.4184
153,Joaquin Palou,"Se acabó agacharse y sufrir para medir nuestras paredes, muebles y distancias dentro de nuestro hogar. ""CamToPlan"" es un ejemplo de aplicación de la #realidadaumentada para hacernos la vida más fácil...🤔🤔🤔 ¿ Que os parece la idea ? ❗ ❗Si os gustan este tipo de publicaciones podéis recomendar & compartir para que el contenido llegue a muchas más personas. Para seguirme un solo clic en seguir aquí 👉https://bit.ly/3JfRW8q #RA #AR #RV #VR #virtualreality #Realidadaumentada #realidadvirtual #augmentedreality #tecnologia #tech #innovacion #stem #smartcity #healthtech #health #IA 👇",https://www.linkedin.com/in/joaquin-palou-735a0439,0.0
154,Celia Sánchez San Juan,"En este artículo, Juan Celdrán Alenda y el equipo de TRABEM explican como los chatbots pueden optimizar la gestión de citas y minimizar las ausencias imprevistas. 1millionbot Fulgencio Jiménez",https://www.linkedin.com/in/celiasanchezsanjuan,0.0
155,hashtag#ai,"I saw the headline of this ""ChatGPT an opportunity for Supply Chain Transformation"" - and I was curious about how that was going to happen. I was comforted by the content...While ChatGPT is taking mainstream AI to a new level, and is pretty remarkable in itself - it is not going to create supply chain transformations in the short run. The road to be able to effectively use AI and eventuallly creating autonomous supply chain still starts with digitizing the supply chain. Creating data, connecting data, integrating data, leveraging data, still comes first. And there is still much to do in supply chains. From there IA (Intelligent Automation) probably still creates more value faster than AI. Without data and without access to data across the supply chain - AI is just a dream.#supplychains #ai #transformation #data #ia #automation #intelligentautomation ",https://www.linkedin.com/feed/hashtag/ai,0.9719
156,DataCentric Solutions,"Presentamos nuestro estudio anual TOP Empresas 2023, ranking de las mayores empresas de España por provincias basado en una valoración y ponderación multidato. Descúbrelo aquí 🚀 https://lnkd.in/gvTmAgY",https://www.linkedin.com/company/deyde-datacentric/,0.368
157,Inés García Clariana - Dame d´Architecture,"Nada como contar con espacios de posibilidad para que emerjan sinergias enriquecedoras, como la de los estudiantes del #bootcamp UXUI  liderado por Miriam Sánchez Muñoz , junto a Juan Reig Pallardó, y la Startup feending. Aquí reside el potencial de la alianza #EDEMpoweredbyTheBridge.Gracias (mil) a Borja Martos y Álvaro Pérez Castillo por este #match real y pasional. Felices de que empresas como feending sepan ver el potencial TECH de nuestros estudiantes #datascience y #uxui y os ayude al desarrollo digital de vuestra empresa en Lanzadera..y más allá. 😍 #FEENDINGEDEM Escuela de Empresarios << >> The Bridge | Digital Talent Accelerator  >> SEGUIMOS! con un trabajo conjunto y llevado a cabo con mucho cariño con objeto de fomentar la #empleabilidad y el  #talentodigital SEGUIMOS!!!! 🚀 🚀 🚀 ",https://www.linkedin.com/company/the-bridge-digital-talent-accelerator/,0.6083
158,Isaac Sánchez Castro,"El pasado viernes, el Concello de Vigo presentó su proyecto Vigo en 3 dimensións. Este proyecto ha permitido generar un verdadero Gemelo Digital de la ciudad de #Vigo, partiendo de datos públicos y generando aplicaciones para la gestión de urbanismo y catastro, difusión turística, gestión de inventario, y sobre todo, ha permitido disponer de un modelo sobre el que realizar simulaciones de sostenibilidad y análisis de riesgos, como el visualizador de potencial solar de cada edificio, o los simuladores de inundaciones  e impacto acústico. Sin duda una apuesta innovadora y uno de los proyectos que más hemos disfrutado en 2022. Iremos analizando las diferentes aplicaciones, pero hoy solo es momento de dar las gracias al fantástico equipo del concello, Javier Albertos Benayas, Paula martinez y Pablo Sevilla Valcárcel , sin personas con su conocimiento y sobre todo predisposición a dar un paso adelante, nada de esto hubiera sido posible, ¡ enhorabuena por el trabajo! #GemeloDigital #DigitalTwin #3D https://lnkd.in/dRGQvCZq",https://www.linkedin.com/in/roimv,-0.5707
159,ING España&Portugal,"Después de un año de lanzamientos, giros inesperados de guion y mucho mucho trabajo, nos llena de orgullo (y de bastante satisfacción) presentar los resultados financieros de 2022 para ING España & Portugal.Un año en el que hemos alcanzado un beneficio récord que nos permite seguir cuidando de lo que más nos importa: poner en el centro de todo lo que hacemos a nuestros (¡más de 4 millones!) clientes y caminar juntos hacia un futuro más sostenible.Gracias un año más a todos los equipos por el esfuerzo y vamos a por el 2023 con más ganas que nunca 🚀 ",https://www.linkedin.com/company/ing-espana-portugal/,0.0
160,Andrés Pedreño Muñoz,"👉 EN LA CADENA SER: 1MILLIONBOT + CHATGPT PARA DIFUNDIR EL FONDILLON, LA HISTORIA Y PATRIMONIO DE ALICANTE👉 La empresa alicantina 1MillionBot desarrolla un asistente virtual sobre el vino fondillón, la Huerta de Alicante y sus torres de defensa que se apoya en ChatGPT para responder preguntas no previstas.👉 El lingüista computacional Rafael González fue invitado en el programa “Hoy por Hoy Alicante” de la Cadena Ser, donde fue entrevistado por Paco Linares. 👉Durante la entrevista, Rafael González presentó el Asistente Virtual desarrollado por su equipo de 1MillionBot, que combina la tecnología más reciente de ChatGPT y promueve la cultura y el vino local de Alicante, del legendario fondillón.",https://www.linkedin.com/in/amanda-cabezas-galan,-0.296
161,The Bridge | Digital Talent Accelerator,Ayer fue #Día0 en nuestro recién estrenado campus en #Valencia junto a EDEM Escuela de Empresarios ¡un día especial para The Bridge | Digital Talent Accelerator y para todos los que empiezan su aventura con nosotros! ¡Bienvenida a la nueva promoción!Gracias EDEM por esta gran alianza para trabajar juntos en la formación de los nuevos perfiles digitales.#bootcamps #desarrollowebfullstack #datascience #uxuiproductdesign #ciberseguridad,https://www.linkedin.com/company/the-bridge-digital-talent-accelerator/,0.5242
162,Savana,"Our AI+RWE company just made a big impact at Light on Vax, an event that brought together medical specialists passionate about vaccines. Our very own Ignacio H. Medrano, neurologist and founder of Savana, took the stage and dropped some serious knowledge.The message was clear: AI is not a distant dream, it's already here. And the next big step is implementation, data quality and validation. With Ignacio's expertise, Savana is leading the charge in using data and AI to improve patient outcomes.But this is not a solo effort. Ignacio shared a round table with two other experts: Carolina Garcia-Vidal from Hospital Clínic de Barcelona and Mónica López Lacort from Fisabio foundation. Together, they discussed the importance of using AI to accelerate vaccine research and development for the good of patients everywhere.At Savana, we believe that data and AI are the key to unlocking the future of healthcare. Let's continue to push the boundaries and make an impact that truly matters. Follow us for more updates on our journey to revolutionize healthcare with cutting-edge technology. For more information on the use of AI in clinical research and how it generates deep evidence, sign up for Ignacio H. Medrano's weekly emails (less than 2 minutes to read) at https://lnkd.in/dZnmUkm4#AIinHealthcare #DataQuality #PatientOutcomes #LightOnVax #nlp #machinelearning ",https://www.linkedin.com/company/savanamed/,0.949
163,Valerio Rossi,Here are 3 things interviewers don't say (but should):,https://www.linkedin.com/in/ishmael-ho,0.0
164,ALTER SOLUTIONS,"#JOBOFFERSCette semaine, nous vous présentons des nouvelles offres d'emploi à pourvoir dans l'équipe software.Découvrez si votre profil correspond 👇◾ Testeur : https://vu.fr/jVHx◾ Scrum Master : https://vu.fr/dvai◾ Ingénieur DevOps : https://vu.fr/afXZ◾ Développeur Java : https://vu.fr/EZIo💡 Vous êtes intéressé ? Envoyez-nous votre CV dès maintenant ! #altersolutions #actdigital #wearehiring #jobopportunity ",https://www.linkedin.com/company/altersolutions/,0.0
165,American Psychological Association,"Why are we so deeply invested in our views of the world? There may be a good evolutionary reason, says Dr. Rick Hanson.“One of the functions of the nervous system is to form a view about reality that helps keep us alive.""",https://www.linkedin.com/in/luz-garcini-phd-mph-739a95127,0.5267
166,Juliana Rabbi - Remote Work Coach,"What Carnival in Brazil can teach you about your career🎉 I am in Brazil at the moment, and everybody is talking about Carnival. 🎊 I was born in Brazil, but if I am living in a different country during Carnival celebration, I might completely forget about it. 🔴 But what does it have to do with career?🔹 Do you think that the place where you live, the people you have around you and the conversations that happen daily can affect how big you dream about your #career?🔹 Is it possible that you settle for less than you deserve in your career because people around you keep saying that “you should be grateful because at least you have a #job”?🔹 Do the people around you think you are crazy because you are talking about landing a #remotejob (and they insist this is only for “very few people”)?❇️ In the video below, I shared more about it. ▪️ Maybe I could name this video “reflections of a Brazilian who has been living abroad for more than 18 years and now happened to be in Brazil close to Carnival”. ▪️But I prefer to name it “watch out for the people you spend more time with, because they can limit how far you go in your career”.",https://www.linkedin.com/in/julianarabbi-career-coach,0.6879
167,Seedtag,"Wondering what it’s like to work as part of our #Product team? 🧑‍💻In our latest Meet the Team video, hear from a few of the #Seedtaggers leading the in’s & out’s of Product here at Seedtag, including their outlook on the overall culture & vibe of this growing team.Watch the full episode, & learn more about how the department works: https://hubs.li/Q01BF7Nr0#MeetTheTeam #LifeAtSeedtag #OneTeamOneDream",https://www.linkedin.com/in/pablo-fromero,0.5228
168,hashtag#data,"Hype, hyperbole!That's the current trajectory the data industry is on.Why?I was just speaking to a COO about the data and digital revolution.He stated it was just overrated and has a tendency to under deliver.We discussed his experiences and guess what like many others there was a litany of tech being rolled out with no real directional motivation.I asked what that meant ""directional motivation"" and he said that we have a vision in the company, we have a number of corporate objectives and none of the direction of travel really took that into consideration.He was super frustrated!He had been in many meetings where swathes of PowerPoint presentations were thrust at the attendees with too many buzzwords such as AI/IoT/ML.He had interjected many times and wanted to understand how all of it fit back to the purpose. Unfortunately, for him, the CIO was unencumbered and spending his way to ""out-teching our rivals"" which apparently was something actually stated in a presentation.He also commented on how little value it would provide his operational teams who were struggling with cost, supply chain issues and speed to market.We started to discuss what his thoughts were and whether he had the motivation in himself to stop the money tech train.It was an awkward moment, there was a pause, some silence between us and then a big sigh.He was planning on having it out at the C-Suite and board level.We paused and I could hear his frustrations through the ether.I've not had that candid a conversation about data and tech with someone for a while, where frustrations had got to increasingly alarming levels.I think he just wanted to speak to someone with an external viewpoint.At the same time my frustrations were at boiling point, as I have been seeing this type of approach in many organisations.He said our discussion had been cathartic.I am sure there are many others that are feeling these frustrations from a data and tech perspective.I've said it many times before - data and tech are the enablers for the business strategy. They aren't THE business strategy.Looking at it through the lens of the business is THE most powerful approach companies should take.Having a business-driven data strategy limits the shiny toy syndrome!This is a Friday frustration moment where I ask myself why are we at this point where companies would rather invest in tech instead of doing the hard work around people and process.All of the investments are useless if you can't get those two right. Don't be a follower, lead your company through transformation the hard way which ends in more success.At the end he said he felt better and thanked me for my ear.I ended the call with one question for the C-Suite and Boards:When will you start leading the pack and stop being sheep?Kyle Fred Eddie Bill Malcolm Juan Joe Joti Mark Andrew Afke#data #transformation #strategy #business #datastrategy #tech #digital #success",https://www.linkedin.com/feed/hashtag/data,-0.6169
169,Yolanda Díaz Villarrubia,"Volvemos de unos días de gran actividad en #Miami con el ecosistema empresarial, institucional y de inversión en el contexto de Madrid Investment Attraction con la visita de MIGUEL ÁNGEL REDONDO Concejal Delegado de Economía, Faustino Díaz Fortuny Director de Madrid Investment Attraction, @Ruben Tejero Cembrero Responsable de Prensa y Comunicación en el Área de Economía, Innovación y Empleo por parte del Ayuntamiento de Madrid. Nuestras compañeras Verónica Díaz Gómez Director P&L Global USA, Isabel Vinagre Busto CEO P&L Global César De Santiago USA Country Manager excelia Un éxito el evento de presentación de Madrid Investment Attraction, muchas gracias a ponentes y asistentes que nos acompañaron.Especial acogida en TheVentureCity con Laura González-Estéfani  su CEO Cofundadora, gran ejemplo de una española que conecta con gran éxito los mercados América con Madrid.    #investment #empleo #miami #madrid #internacionalizacion #ecosistemaemprendedor Mario Cabeza Judith Asika Cristina Valcarce De Pedro FRANCISCO JAVIER GARZON MORALES Rosalba Zepeda Tielve Annabel Edo Gustavo Medina The LAB Miami ",https://www.linkedin.com/company/excelia/,0.8402
170,Iván Márquez 🚀,"Me estoy encontrando con empresas que no tienen una planificación estratégica de formación en metodologías ágiles y que esperan que sus empleados consigan sus objetivos de negocio.¿Que te parece si te ayudamos?En Mobiliza Academy vemos  la planificación estratégica de metodologías ágiles como  una forma de planificar el desarrollo de productos en un entorno ágil, desde las metas y objetivos del negocio hasta la ejecución. Esto implica identificar los elementos de la estrategia, planificar tareas, estimar tiempos, definir el planning, alcance y calidad requerida. Lo mismo olvidaste certificar a tu gente para el presente mega competitivo o pensaste que su pasada experiencia valía para el futuro.Aprovecha este pack de Mobiliza Academy incluye 7 certificaciones (Scrum Máster, Product Owner, Kanban, Lean IT, Desing Thinking, OKR y Agile fundamentos) y válida que el profesional demuestra una comprensión de los conocimientos y habilidades esenciales del rol Agile Business, pudiendo actuar bajo la guía de un profesional superior.Hay una nueva convocatoria en Marzo FYI:)https://lnkd.in/dcFTeEjcY lo más importante ... es que esta dirigido por super profesionales con más de 20 años de experiencia que también impulsan Mobiliza Consulting S.L.Jorge Sánchez LópezJorge Edo JuanSi quieres reunirte con nosotros aquí te dejo nuestro calendly https://lnkd.in/dNPZvjqe Si quieres leer testimonios oficiales pásate por aquí https://lnkd.in/deZGgkGD#scrum #kanban #digital #lean #agile #productowner #designthinking #OKR",https://www.linkedin.com/in/ivanmarquez-innovacion,0.4019
171,Ironhack Spain,"[BARCELONA] ¿Te interesa el diseño de #apps? ¿Quieres saber las últimas técnicas y herramientas que usa un #diseñador UX/UI?¡El 16 de febrero te invitamos al taller UX&Afterwork! En este taller liderado por Federico Astorga, potenciarás tu #creatividad y aprenderás todo el proceso que se lleva a cabo para diseñar aplicaciones, dándote los recursos necesarios para que puedas seguir aprendiendo 📳Desde la #idea hasta el #prototipado de una app, practica el proceso de forma interactiva a través del #DesignThinking. Trabajarás en grupo para llegar a una idea final y crear el mejor prototipado entre los demás participantes.📅 ¿Cuándo?: Jueves, 16 de febrero a las 18:30h.🕐 Duración: 2h.👥 Modalidad: Presencial en el campus de Ironhack en Poblenou (Barcelona)No te lo pierdas y regístrate ahora 👉https://lnkd.in/dmRJzkGZ#ironhack #tech #bootcamp #workshop #uxui",https://www.linkedin.com/company/ironhack-spain/,0.0
172,Frank Recruitment Group,Our Scottsdale team really rose to the occasion this week for their Valentine’s Day social. 🌹💕Want to fall in love with your next cloud role? Our experts can help – check out the ecosystems we specialize in: http://ow.ly/bUNa50MVnCE#TechRecruitment #CloudComputing #ValentinesDay,https://www.linkedin.com/company/frank-recruitment-group/,0.7845
173,Amalio Moratalla Anguas,"Ha fallecido Amancio, un jugador extraordinario, un tipo extraordinario y una leyenda de nuestro fútbol. Y sobre todo mi gran pena, es que era un buen amigo que cuando empezaba en mis orígenes periodísticos  meayudó, me dio cariño y respeto. Fuerte abrazo y descansa en paz.  Te echaremos de menos ‘FIFO’.",https://www.linkedin.com/in/ruben-escolar-gonz%C3%A1lez-b0967b19,0.34
174,Cristobal Urenda,"“Security will finally catch up to DevOps to prevent vulnerabilities like Log4j.” What does it mean? Erik Costlow explains: Long story short: Log4Shell vulnerability changed the game. …In the past, developers might have seen this as a security issue. But this time, developers were pulled away from their work to try to find Log4Shell.“Here’s where the shift left philosophy created a problem – organizations often found Log4Shell and patched it somewhere in the development pipeline only to have it reintroduced and appear again in production. Suddenly DevOps and security had to work together.” What’s coming, then? So Costlow predicts that this is the year that security will operate at the speed of DevOps, and DevOps will fully embrace security. This will occur by shifting security left and integrating security into the stack that monitors the operations side. If you want to understand what this new approach to DevOps is about, I invite you to read this article.http://bit.ly/3ScY4E5",https://www.linkedin.com/in/cristobalurenda,0.9652
175,Asociación nacional Big Data y Analytics - ANBAN,"Sólo durante 48h 💥 10% de descuento 💥 en tu inscripción a Saturdays.AI: https://bit.ly/3Z6lOMb¡Arrancamos este sábado 25/02! Esta edición cuenta con grandes mentores que darán diferentes materias dentro del #MachineLearning 📚:Francisco Jose Dura Galiana  => EDA. Exploratory Data Analysis & SesgosIrene Sansano Santonja  => Regression & Model Evaluation	Pablo González Carrizo => Unsupervised Learning	Manuel Ramón Ramón  => Random Forest Deep Dive & Model Validation	Jose Luis Gómez Ortega, PhD  => Neural Networks, Gradient Descent	Jesús Alonso => NLPAccede a tu beca para hacer la formación de forma 100% gratuita aquí: https://bit.ly/3Z6lOMbOrganiza: UA - Universidad de Alicante / Universitat d'Alacant Instituto Universitario de Investigación Informática (IUII) y #ANBAN.Colabora: Colegio Oficial de Economistas de Alicante, AlicanTEC, Asociación de Periodistas de la Provincia de Alicante, FEMPA y Parque Cientifico de Alicante (PCA)",https://www.linkedin.com/in/juanjomilla,0.0
176,EXCELIA,¡Bienvenido a la familia! Roberto P. se incorpora como Técnico de Sistemas en el equipo de Cloud & Infrastructure.https://excelia.com///Welcome to the family! Roberto Palacio has joined the Cloud & Infrastructure team as a Systems Technician.#somosexcelia #equipo #team #incorporacion #recursoshumanos #desarrolloprofesional #motivacion #talentohumano #talentodigital #rrhh #empleo #cloud #infrastructure #systems #sistemas #servicios #tecnologia #management #motivation #innovacion #consultoria #somosunequipo #desarrollopersonal #branding #linkedin #networking,https://www.linkedin.com/company/excelia/,0.0
177,Luxoft,Luxoft Financial Services Technology,https://www.linkedin.com/company/luxoft/,0.0
178,HR Lovers Afterwork 🎉,"La familia de HR Lovers sigue creciendo 🤟🏼Como se ha anunciado en la revista de referencia en recursos humanos, RRHHDigital, los HR Lovers Afterwork cuentan con un nuevo patrocinador 🥳Creemos que Sage no necesita introducción después de 42 años ofreciendo soluciones de gestión empresarial en la nube. Una unión destinada a transformar el sector de los recursos humanos, dejando de lado lo convencional y apostando por una nueva forma de entender el aprendizaje 🤟🏼¡Esto no ha hecho más que empezar! 🔥#recursoshumanos #hr #hrlovers #patrocinio ",https://www.linkedin.com/in/araceli-pi-lozano-691351a5,0.8172
179,Henar Vega,"NO ES BRILLAR, ES ILUMINAR Ayer fue un noche emocionante. El #TeachersEvent es un momento maravilloso para los que impartimos clase en The Valley: podemos reunirnos con el resto de profes y asi ponernos al día de nuestra vida, contar batallitas y hasta crear algún negocio. En el día a día esto es tremendamente difícil, así que el evento es un momento estupendo para disfrutar y compartir.Si además, tienes el honor de ganar el premio a la mejor profesora de Madrid, la cosa ya alcanza unos niveles de gozo absoluto. Y si además, te llevas el premio a la mejor profesora global, entonces aparece una mezcla de emociones que es dificil de expresar: de la alegría desbordada hasta el agradecimiento más profundo.ENHORABUENA también al resto de compañeros nominados y, por supuesto, a los premiados, ¡vaya cantidad de #talento! GRACIAS a The Valley Digital Business School (dirección, académico, técnicos...) por el trabajo que hacéis día a día para facilitarnos la vida y seguir en la cresta de la ola. Gracias Ana Delgado , Juan Luis Moreno , Elena de la Cruz , Ele Baños , Pedro Aragón Rubio , Javier Velasco Martín... Y sobre todo... GRACIAS The Valley por confiar en mí desde hace ya unos cuantos años, por ayudarme a descubrir que me encanta enseñar y por supuesto por estos premios. Como dije al recibirlo: el verdadero regalo no es brillar, sino poder iluminar. Si cambiamos la vida de un/a alumno/a, habrá merecido la pena.Sigamos iluminando.",https://www.linkedin.com/in/juncal-juaniz-462b7b8a,-0.3016
180,Raquel Del Pozo,"La #marca Harry Styles.El cantante no solo triunfa en el aspecto musical llevándose 2 Grammy en la última edición y siendo uno de ellos el mejor premio de Álbum del año.El artista británico es conocido por sus eclécticos outfits, a menudo firmados por su amigo Alessandro Michele para Gucci.Los looks son memorables, atrevidos y tendencia que hace que las revistas de moda también hablen de él y hagan repaso a sus looks.Las creaciones de su estilista, Harry Lambert han convertido a Harry Styles en un icono de moda. Trajes con lentejuelas, boas de pluma, faldas, colores llamativos...Un día lo vemos con un cárdigan en patchwork de JW Anderson (replicado hasta la infinidad y convertido en NFT), otro día juega a pasar desapercibido con bigote y pantalones de runner por Italia, y otro se convierte en una bola de discoteca literal para dar un concierto. Por no mencionar su icónico chaleco de punto con ovejas, homenaje al de la princesa Diana. Y no queda ahí ! Hay fans que hacen hasta funko pop con sus estilismos y que luego venden a otros fans como es el caso de este vídeo. #diferenciación #marcas #comunicación #estrategia #innovación #moda #creatividad",https://www.linkedin.com/in/raqueldelpozosalinero,-0.3734
181,Making Science,"🎥¿Qué pueden aprender los profesionales del marketing de las tendencias de YouTube de 2022?🚀Tras analizar las tendencias y contenido ocurrido en el año anterior, #ThinkWithGoogle ha compartido las claves esenciales que tendrás que tener en cuenta este 2023 para realizar una estrategia audiovisual de éxito y así, conseguir forjar relaciones más estrechas y duraderas con sus audiencia.https://lnkd.in/d8StMbJK#digitalmarketing #audiovisualstrategy #YouTube #makingscienceexperts",https://www.linkedin.com/company/making-science/,0.34
182,IOMED,"🎙Barcelona Health Hub interviews our CEO Javier de Oca one week before #4YFN2023, the startup business platform at the #MobileWorldCongress next week.🗣 “#4YFN is always a great event for networking and advancing some long-distance connections with stakeholders around the world. It offers the chance to know key stakeholders in the industry and support internationalization efforts. Moreover, it allows us to scout and understand new trends in the market, beyond healthcare. It is always a fun event”, says de Oca.It’s only one week to go! 📍 Look for us in Hall 8.1 Stand 8.1 D30 and get to know our #ArtificialIntelligence technologyRead the interview here 👉 http://bit.ly/3k5NSAw#MWC23 #NLP #federatecclinicalresearch #biotech ",https://www.linkedin.com/company/iomed/,0.908
183,Stellar Development Foundation,"A word from Jed McCaleb about the Stellar network and its capabilities at #Meridian2022Learn about pull mode, a new feature that streamlines transaction propagation to improve TPS for an even better experience than before: https://lnkd.in/guQccRek ",https://www.linkedin.com/company/stellar-development-foundation/,0.7003
184,Akmel Syed,"Using Pandas to web scrape is underrated. Before writing a complex script to scrape a table off the web, try Pandas read_html. It's WAY easier, cleaner and nicer.",https://www.linkedin.com/in/carlessunyolocon,0.7506
